# PKS 1345+12 
# The Spectral Energy Distributions of Active Galactic Nuclei
# Brown et al. (2019)
# http://dx.doi.org/10.17909/t9-3dbt-8734
# 
# Column 1: Restframe wavelength (um)
# Column 2: L_nu (W/Hz)
# Column 3: f_lam (erg/s/cm2/A)
# Column 4: Scale
# Column 5: Source
# 
    0.108883 4.223709e+19 8.885284e-02 1.0000 Extrapolation
    0.110668 4.535305e+19 9.235491e-02 1.0000 Extrapolation
    0.112453 4.864345e+19 9.593568e-02 1.0000 Extrapolation
    0.114238 5.211504e+19 9.959557e-02 1.0000 Extrapolation
    0.116023 5.577476e+19 1.033351e-01 1.0000 Extrapolation
    0.117808 5.962966e+19 1.071547e-01 1.0000 Extrapolation
    0.119593 6.368695e+19 1.110549e-01 1.0000 Extrapolation
    0.121378 6.795399e+19 1.150361e-01 1.0000 Extrapolation
    0.123163 7.243832e+19 1.190987e-01 1.0000 Extrapolation
    0.124948 7.714761e+19 1.232433e-01 1.0000 Extrapolation
    0.126733 8.208967e+19 1.274702e-01 1.0000 Extrapolation
    0.128517 8.727250e+19 1.317800e-01 1.0000 Extrapolation
    0.130302 9.270422e+19 1.361729e-01 1.0000 Extrapolation
    0.132087 9.839316e+19 1.406496e-01 1.0000 Extrapolation
    0.133872 1.043477e+20 1.452103e-01 1.0000 Extrapolation
    0.135657 1.105766e+20 1.498556e-01 1.0000 Extrapolation
    0.137442 1.170885e+20 1.545858e-01 1.0000 Extrapolation
    0.139227 1.238924e+20 1.594015e-01 1.0000 Extrapolation
    0.141012 1.309973e+20 1.643028e-01 1.0000 Extrapolation
    0.142797 1.384126e+20 1.692905e-01 1.0000 Extrapolation
    0.144582 1.461476e+20 1.743647e-01 1.0000 Extrapolation
    0.146367 1.542120e+20 1.795260e-01 1.0000 Extrapolation
    0.148152 1.626154e+20 1.847747e-01 1.0000 Extrapolation
    0.149937 1.713678e+20 1.901112e-01 1.0000 Extrapolation
    0.151722 1.804793e+20 1.955359e-01 1.0000 Extrapolation
    0.153507 1.899601e+20 2.010493e-01 1.0000 Extrapolation
    0.155292 1.998207e+20 2.066517e-01 1.0000 Extrapolation
    0.157077 2.100716e+20 2.123434e-01 1.0000 Extrapolation
    0.158862 2.207235e+20 2.181250e-01 1.0000 Extrapolation
    0.160647 2.317874e+20 2.239968e-01 1.0000 Extrapolation
    0.162432 2.432744e+20 2.299591e-01 1.0000 Extrapolation
    0.164217 2.551957e+20 2.360123e-01 1.0000 Extrapolation
    0.166002 2.675628e+20 2.421568e-01 1.0000 Extrapolation
    0.167787 2.803873e+20 2.483931e-01 1.0000 Extrapolation
    0.169572 2.936809e+20 2.547214e-01 1.0000 Extrapolation
    0.171357 3.074556e+20 2.611421e-01 1.0000 Extrapolation
    0.173142 3.217235e+20 2.676556e-01 1.0000 Extrapolation
    0.174927 3.364970e+20 2.742622e-01 1.0000 Extrapolation
    0.176712 3.517884e+20 2.809623e-01 1.0000 Extrapolation
    0.178497 3.676106e+20 2.877564e-01 1.0000 Extrapolation
    0.180281 3.839762e+20 2.946446e-01 1.0000 Extrapolation
    0.182066 4.008983e+20 3.016274e-01 1.0000 Extrapolation
    0.183851 4.183902e+20 3.087052e-01 1.0000 Extrapolation
    0.185636 4.364651e+20 3.158783e-01 1.0000 Extrapolation
    0.187421 4.551366e+20 3.231469e-01 1.0000 Extrapolation
    0.189206 4.744184e+20 3.305116e-01 1.0000 Extrapolation
    0.190991 4.943245e+20 3.379726e-01 1.0000 Extrapolation
    0.192776 5.148689e+20 3.455302e-01 1.0000 Extrapolation
    0.194561 5.360659e+20 3.531849e-01 1.0000 Extrapolation
    0.196346 5.579300e+20 3.609369e-01 1.0000 Extrapolation
    0.198131 5.804759e+20 3.687866e-01 1.0000 Extrapolation
    0.199916 6.037182e+20 3.767343e-01 1.0000 Extrapolation
    0.201701 6.276721e+20 3.847803e-01 1.0000 Extrapolation
    0.203486 6.523527e+20 3.929250e-01 1.0000 Extrapolation
    0.205271 6.777754e+20 4.011687e-01 1.0000 Extrapolation
    0.207056 7.039559e+20 4.095118e-01 1.0000 Extrapolation
    0.208841 7.309098e+20 4.179544e-01 1.0000 Extrapolation
    0.210626 7.586531e+20 4.264971e-01 1.0000 Extrapolation
    0.212411 7.872019e+20 4.351401e-01 1.0000 Extrapolation
    0.214196 8.165726e+20 4.438838e-01 1.0000 Extrapolation
    0.215981 8.467816e+20 4.527283e-01 1.0000 Extrapolation
    0.217766 8.778458e+20 4.616741e-01 1.0000 Extrapolation
